transaction_id,timestamp,sender_account,receiver_account,amount,currency,sender_country,receiver_country,transaction_type,channel
TXN0023262,2025-12-24 12:44:37,ACC101608,ACC101002,336.35,GBP,Ireland,Cayman Islands,payment,atm_withdrawal
TXN0050831,2025-09-16 14:57:06,ACC101355,ACC101649,147.9,GBP,Ireland,Australia,transfer,
TXN0059157,2025-03-03 04:48:55,ACC100437,ACC102668,1182.56,GBP,Canada,Germany,transfer,atm_withdrawal
TXN0052371,2025-09-20 18:37:31,ACC100655,ACC102899,162.1,GBP,Australia,Ireland,withdrawal,card_payment
TXN0045063,2025-04-30 18:35:33,ACC100436,ACC100827,400.86,GBP,Australia,France,deposit,wire_transfer
TXN0033274,2025-11-03 10:43:57,ACC101971,ACC100209,225.21,GBP,France,Canada,transfer,wire_transfer
TXN0016224,2025-10-14 19:52:37,ACC102371,ACC102372,132.38,GBP,Netherlands,USA,payment,online_transfer
TXN0043924,2025-01-17 15:56:15,ACC100375,ACC100956,1635.06,GBP,United States,France,deposit,wire_transfer
TXN0031322,2025-09-03 06:51:06,ACC101897,ACC100581,371.94,GBP,Canada,Germany,payment,wire_transfer
TXN0049061,2025-10-21 20:06:35,ACC102697,ACC101400,355.28,GBP,Netherlands,Spain,payment,card_payment
TXN0054296,2025-12-05 00:12:55,ACC102886,ACC100328,247.4,GBP,Ireland,France,deposit,wire_transfer
TXN0012051,2025-05-05 17:29:24,ACC100896,ACC100272,148.02,GBP,Australia,Germany,payment,atm_withdrawal
TXN0018829,2025-03-08 01:13:21,ACC100482,ACC102049,126.72,GBP,United States,France,payment,card_payment
TXN0029976,02/04/2025 09:05,ACC101818,ACC102032,128.43,GBP,,United Kingdom,deposit,
TXN0038036,2025-10-07 09:04:43,ACC102632,ACC100861,1320.81,GBP,Spain,Canada,withdrawal,atm_withdrawal
TXN0001608,2025-01-08 12:14:39,ACC101892,ACC102072,479.79,GBP,Cyprus,Canada,withdrawal,online_transfer
TXN0009902,2025-04-30 03:11:51,ACC101755,ACC101454,422.74,GBP,Ireland,Netherlands,transfer,wire_transfer
TXN0046447,2025-09-10 05:33:23,ACC101908,ACC102530,180.12,GBP,Ireland,France,deposit,card_payment
TXN0043334,2025-02-18 14:34:55,ACC102636,ACC102578,480.03,GBP,Ireland,US,payment,mobile_app
TXN0012212,2025-03-30 02:22:19,ACC101112,ACC100696,314.16,GBP,Australia,Cayman Islands,transfer,atm_withdrawal
TXN0029258,2025-08-23 12:46:09,ACC102800,ACC101962,297.54,GBP,United States,Germany,payment,mobile_app
TXN0006689,2025-03-18 11:18:56,ACC101340,ACC100418,162.54,GBP,Spain,Canada,deposit,online_transfer
TXN0006481,26/10/2025 04:02,ACC102818,ACC101924,1091.66,GBP,Netherlands,United States,payment,online_transfer
TXN0032864,2025-05-14 00:57:15,ACC100691,ACC101985,178.25,GBP,Australia,Australia,transfer,online_transfer
TXN0019174,2025-06-15 03:56:53,ACC100508,ACC102426,95.18,GBP,Netherlands,Ireland,payment,mobile_app
TXN0002101,06/06/2025 02:34,ACC100090,ACC102752,213.85,GBP,France,Spain,transfer,wire_transfer
TXN0008063,2025-04-13 14:50:03,ACC100118,ACC101730,163.48,GBP,UK,Australia,withdrawal,wire_transfer
TXN0041467,2025-02-23 01:34:01,ACC100936,ACC100422,3400.72,GBP,Canada,France,transfer,atm_withdrawal
TXN0043726,2025-03-08 21:31:05,ACC100775,ACC100164,1677.55,GBP,Spain,Ireland,payment,mobile_app
TXN0033286,2025-05-10 13:19:53,ACC102188,ACC102204,101.13,GBP,Ireland,Spain,transfer,mobile_app
TXN0052801,2025-02-07 20:29:52,ACC102424,ACC100666,254.26,GBP,France,United Kingdom,transfer,card_payment
TXN0035668,2025-07-16 12:00:59,ACC101960,ACC102094,605.93,GBP,Germany,Canada,deposit,atm_withdrawal
TXN0046295,2025-11-30 18:21:18,ACC102498,ACC101638,835.25,GBP,Australia,Ireland,withdrawal,online_transfer
TXN0053749,2025-05-25 07:33:47,ACC101471,ACC102219,304.6,GBP,Australia,Netherlands,transfer,online_transfer
TXN0020089,20/11/2025 18:50,ACC100232,ACC102408,421.9,GBP,United Kingdom,Ireland,payment,card_payment
TXN0015278,2025-11-14 02:19:52,ACC102377,ACC101988,128.26,GBP,France,Netherlands,transfer,card_payment
TXN0024065,2025-10-28 21:19:22,ACC102636,ACC100863,290.11,GBP,Ireland,Ireland,payment,atm_withdrawal
TXN0018878,30/12/2025 22:25,ACC100857,ACC102715,216.77,GBP,Netherlands,Australia,transfer,mobile_app
TXN0007801,2025-09-16 20:26:06,ACC101447,ACC101180,407.22,GBP,Spain,Spain,deposit,wire_transfer
TXN0042001,17/11/2025 11:02,ACC100833,ACC101723,172.23,GBP,Spain,France,withdrawal,wire_transfer
TXN0004990,2025-03-04 08:22:53,ACC102049,ACC102066,325.81,GBP,France,Australia,transfer,atm_withdrawal
TXN0050272,2025-09-01 13:00:24,ACC102662,ACC101518,57.25,GBP,Cyprus,Canada,payment,mobile_app
TXN0012899,2025-10-04 15:42:03,ACC101446,ACC102811,716.95,GBP,Canada,Australia,payment,mobile_app
TXN0007982,2025-11-12 07:22:28,ACC102963,ACC101462,318.73,GBP,Canada,United Kingdom,deposit,online_transfer
TXN0012958,2025-02-25 17:17:12,ACC102758,ACC102948,430.18,GBP,Spain,United States,payment,card_payment
TXN0043143,2025-02-06 12:28:59,ACC100216,ACC102663,287.53,GBP,Australia,Spain,payment,mobile_app
TXN0059802,2025-08-12 09:19:13,ACC100486,ACC101484,296.87,GBP,United States,France,payment,card_payment
TXN0004046,2025-07-31 22:23:57,ACC102814,ACC100053,171.9,GBP,Ireland,France,transfer,card_payment
TXN0002854,2025-02-03 23:37:17,ACC101838,ACC101549,685.14,GBP,United Kingdom,Australia,withdrawal,wire_transfer
TXN0041904,2025-09-09 16:35:10,ACC102752,ACC101369,103.56,GBP,Spain,Ireland,transfer,mobile_app
TXN0024880,2025-02-21 01:24:13,ACC100471,ACC102355,612.18,GBP,Canada,France,deposit,online_transfer
TXN0046397,2025-01-04 12:10:47,ACC101317,ACC101850,860.74,GBP,Spain,Seychelles,withdrawal,wire_transfer
TXN0017779,2025-08-15 18:48:09,ACC100873,ACC101064,312.28,GBP,U.S.A.,Spain,deposit,online_transfer
TXN0015864,2025-09-07 02:44:28,ACC102211,ACC101986,146.46,GBP,Spain,Australia,payment,mobile_app
TXN0044600,2025-08-20 22:37:29,ACC100723,ACC102017,578.15,GBP,Panama,Canada,transfer,online_transfer
TXN0008364,2025-11-10 21:29:11,ACC101275,ACC101404,187.25,GBP,Ireland,United Kingdom,deposit,atm_withdrawal
TXN0051705,2025-05-24 04:27:05,ACC102139,ACC101988,666.39,GBP,United Kingdom,Netherlands,payment,wire_transfer
TXN0016723,2025-08-30 13:12:31,ACC102810,ACC100153,69.59,GBP,Canada,Ireland,withdrawal,mobile_app
TXN0043638,2025-12-13 14:27:00,ACC102114,ACC102944,52.64,GBP,Spain,United Kingdom,withdrawal,mobile_app
TXN0012912,2025-07-28 03:22:36,ACC102024,ACC102018,878.37,GBP,Germany,France,payment,wire_transfer
TXN0040435,2025-05-05 00:13:01,ACC101599,ACC100961,59.44,GBP,Spain,Australia,transfer,online_transfer
TXN0007497,2025-06-22 14:56:56,ACC102932,ACC100826,92.26,GBP,Germany,Germany,payment,wire_transfer
TXN0058864,2025-07-04 00:03:43,ACC100561,ACC102172,32.61,GBP,United States,Australia,withdrawal,mobile_app
TXN0038946,2025-11-11 05:17:03,ACC102014,ACC102929,340.3,GBP,United States,Canada,payment,card_payment
TXN0000261,2025-03-22 08:12:40,ACC101366,ACC102793,599.03,GBP,United Kingdom,USA,withdrawal,card_payment
TXN0041963,2025-02-26 14:47:31,ACC101932,ACC102557,847.22,GBP,France,Spain,transfer,mobile_app
TXN0047971,2025-08-23 07:25:50,ACC101646,ACC101000,245.93,GBP,United Kingdom,United States,transfer,online_transfer
TXN0044295,2025-02-09 10:29:48,ACC100969,ACC100103,78.27,GBP,Canada,Cayman Islands,transfer,mobile_app
TXN0019306,2025-02-19 17:22:10,ACC101189,ACC101204,269.4,GBP,Netherlands,Canada,transfer,atm_withdrawal
TXN0006515,2025-09-01 01:00:46,ACC101107,ACC101587,289.95,GBP,Netherlands,United States,deposit,card_payment
TXN0031057,2025-02-20 09:42:20,ACC100659,ACC101080,125.77,GBP,United Kingdom,Canada,payment,card_payment
TXN0042455,2025-05-03 05:05:53,ACC102109,ACC100182,223.43,GBP,United States,Netherlands,payment,card_payment
TXN0033846,2025-12-27 09:12:44,ACC102917,ACC102573,109.57,GBP,Spain,United Kingdom,payment,mobile_app
TXN0024637,2025-01-03 08:54:14,ACC100616,ACC101587,237.84,GBP,Spain,United States,transfer,card_payment
TXN0020082,2025-05-25 10:35:33,ACC100206,ACC102447,436.39,GBP,Germany,Germany,payment,online_transfer
TXN0018446,2025-07-08 03:35:07,ACC100567,ACC100906,204.28,GBP,United States,Germany,transfer,mobile_app
TXN0058571,2025-04-14 10:05:56,ACC102502,ACC102417,413.56,GBP,Ireland,Australia,payment,atm_withdrawal
TXN0044819,2025-02-20 05:24:46,ACC102707,ACC101054,658.89,GBP,Spain,Germany,deposit,atm_withdrawal
TXN0008404,2025-11-21 10:55:59,ACC100631,ACC102156,697.76,GBP,Malta,Spain,transfer,atm_withdrawal
TXN0013949,2025-09-25 01:14:36,ACC101361,ACC100269,255.47,GBP,United Kingdom,Germany,withdrawal,
TXN0047895,2025-02-08 12:30:52,ACC102871,ACC101222,238.3,GBP,Canada,United States,payment,wire_transfer
TXN0041143,2025-10-18 04:30:29,ACC101812,ACC100230,64.79,GBP,Germany,uk,transfer,mobile_app
TXN0052181,2025-01-25 06:10:45,ACC101863,ACC100875,337.69,GBP,,Germany,deposit,
TXN0018295,2025-12-01 16:51:20,ACC101118,ACC101253,76.34,GBP,France,United States,payment,wire_transfer
TXN0048141,2025-07-05 15:35:44,ACC101380,ACC101371,105.72,GBP,,France,transfer,
TXN0029929,2025-02-25 18:03:46,ACC100592,ACC101035,126.09,GBP,United States,USA,payment,online_transfer
TXN0039636,2025-06-21 01:32:36,ACC101581,ACC102418,203.34,GBP,Australia,Ireland,transfer,wire_transfer
TXN0003136,2025-07-24 07:19:19,ACC102074,ACC102926,242.76,GBP,Australia,Canada,transfer,online_transfer
TXN0036016,2025-03-04 16:31:51,ACC101632,ACC102955,275.84,GBP,Spain,Australia,transfer,wire_transfer
TXN0059001,2025-10-12 15:33:26,ACC102500,ACC100951,854.41,GBP,United States,Australia,withdrawal,atm_withdrawal
TXN0005747,2025-12-20 10:35:12,ACC100975,ACC102766,260.08,GBP,Ireland,Ireland,transfer,atm_withdrawal
TXN0039701,2025-06-16 20:59:57,ACC101236,ACC101947,122.58,GBP,Canada,France,payment,atm_withdrawal
TXN0032067,2025-11-26 09:32:52,ACC102012,ACC102350,142.64,GBP,,United States,withdrawal,
TXN0035684,2025-12-09 16:38:23,ACC101045,ACC100841,125.81,GBP,Netherlands,Germany,deposit,card_payment
TXN0019375,2025-08-23 22:20:31,ACC101792,ACC102125,1055.28,GBP,Netherlands,Spain,deposit,card_payment
TXN0019574,2025-04-23 08:25:59,ACC102529,ACC100988,189.86,GBP,United States,Spain,transfer,atm_withdrawal
TXN0051302,2025-04-12 07:42:00,ACC102464,ACC100279,261.98,GBP,Netherlands,United Kingdom,transfer,atm_withdrawal
TXN0057634,2025-02-12 00:22:34,ACC100752,ACC100471,462.66,GBP,United States,Canada,deposit,atm_withdrawal
TXN0034496,2025-09-22 04:11:43,ACC102505,ACC102670,1161.3,GBP,Canada,Netherlands,transfer,card_payment
TXN0027121,2025-12-11 13:08:46,ACC101683,ACC102661,83.22,GBP,United States,Canada,deposit,wire_transfer
TXN0017817,2025-09-25 18:30:43,ACC101068,ACC100041,26.88,GBP,Spain,Ireland,deposit,mobile_app
TXN0039324,2025-12-11 00:27:49,ACC101509,ACC101173,99.33,GBP,France,Germany,transfer,wire_transfer
TXN0057710,2025-06-15 14:41:22,ACC101286,ACC100244,1844.21,GBP,Panama,Germany,deposit,atm_withdrawal
TXN0048888,2025-05-20 19:52:02,ACC100450,ACC102486,276.27,GBP,Australia,Germany,withdrawal,atm_withdrawal
TXN0016317,2025-11-19 14:09:08,ACC102837,ACC100862,343.26,GBP,Germany,Netherlands,payment,mobile_app
TXN0047041,2025-07-18 12:01:33,ACC100703,ACC100853,29.09,GBP,Spain,Canada,deposit,online_transfer
TXN0015725,2025-06-30 21:22:03,ACC100638,ACC101207,497.96,GBP,France,United States,withdrawal,card_payment
TXN0029325,2025-10-17 12:38:06,ACC102642,ACC100628,651.41,GBP,united states,Spain,transfer,atm_withdrawal
TXN0002826,2025-10-15 11:26:15,ACC102561,ACC100263,121.54,GBP,United States,Ireland,transfer,online_transfer
TXN0035347,2025-10-29 22:56:12,ACC101777,ACC100795,342.66,GBP,United States,Canada,deposit,online_transfer
TXN0059996,2025-08-26 07:15:54,ACC102822,ACC100246,1377.2,GBP,Germany,Australia,withdrawal,card_payment
TXN0053340,2025-10-28 14:14:14,ACC100986,ACC101888,45.24,GBP,USA,Canada,transfer,atm_withdrawal
TXN0025438,2025-11-23 01:03:29,ACC101397,ACC100964,257.66,GBP,Germany,Spain,payment,online_transfer
TXN0000109,2025-09-04 07:40:35,ACC101957,ACC101244,147.83,GBP,France,Netherlands,transfer,card_payment
TXN0006271,2025-11-08 05:35:48,ACC100329,ACC102144,493.15,GBP,Germany,Netherlands,withdrawal,wire_transfer
TXN0048974,2025-11-02 12:49:37,ACC101875,ACC100672,460.67,GBP,Spain,France,payment,wire_transfer
TXN0045199,2025-10-20 04:07:28,ACC101948,ACC101927,168.23,GBP,France,United Kingdom,deposit,atm_withdrawal
TXN0013132,2025-03-05 00:08:40,ACC100070,ACC102711,840.31,GBP,France,Spain,deposit,card_payment
TXN0028096,2025-05-02 02:47:45,ACC102169,ACC102771,1341.54,GBP,Netherlands,Spain,transfer,mobile_app
TXN0040415,2025-12-08 05:39:20,ACC100712,ACC101136,233.95,GBP,Germany,Netherlands,deposit,online_transfer
TXN0050844,2025-09-18 00:17:17,ACC100698,ACC101232,63.51,GBP,Netherlands,Germany,deposit,atm_withdrawal
TXN0020633,2025-02-11 00:25:24,ACC100967,ACC101676,135.86,GBP,Australia,Germany,payment,online_transfer
TXN0057436,07/01/2025 12:51,ACC102885,ACC102527,81.51,GBP,Ireland,France,transfer,mobile_app
TXN0012986,2025-11-02 18:10:17,ACC100751,ACC102744,125.8,GBP,Spain,Canada,withdrawal,atm_withdrawal
TXN0031229,2025-03-06 09:41:19,ACC101583,ACC102693,182.41,GBP,United States,United States,withdrawal,wire_transfer
TXN0032488,2025-01-01 21:00:12,ACC101878,ACC102929,478.87,GBP,Germany,Canada,withdrawal,mobile_app
TXN0036677,2025-11-20 12:15:40,ACC100654,ACC102733,3889.46,GBP,United States,United States,deposit,card_payment
TXN0029447,2025-10-12 01:18:27,ACC102355,ACC101509,88.95,GBP,France,France,deposit,online_transfer
TXN0022916,2025-08-10 11:27:58,ACC100418,ACC102627,61.27,GBP,Canada,Australia,withdrawal,card_payment
TXN0035097,2025-10-08 04:47:29,ACC101006,ACC100342,153.34,GBP,Canada,France,deposit,card_payment
TXN0021075,2025-05-29 22:42:14,ACC101201,ACC100613,2492.56,GBP,Ireland,Spain,transfer,card_payment
TXN0055571,2025-01-28 01:43:51,ACC101832,ACC102505,756.96,GBP,Australia,Canada,payment,online_transfer
TXN0016817,2025-06-03 22:31:54,ACC101669,ACC102052,226.93,GBP,Canada,Spain,transfer,wire_transfer
TXN0054634,2025-05-09 14:22:13,ACC102696,ACC102282,487.65,GBP,Ireland,Malta,payment,card_payment
TXN0003077,2025-04-29 06:42:27,ACC102236,ACC101262,608.89,GBP,Australia,Germany,transfer,wire_transfer
TXN0029912,2025-10-25 16:23:29,ACC101134,ACC102281,1618.13,GBP,Spain,Australia,payment,wire_transfer
TXN0037793,2025-07-16 02:31:52,ACC100137,ACC101721,60.33,GBP,Australia,Seychelles,payment,mobile_app
TXN0040560,2025-11-04 16:07:00,ACC100900,ACC102283,90.28,GBP,Canada,uk,withdrawal,atm_withdrawal
TXN0054653,2025-12-21 08:09:10,ACC101824,ACC101496,82.6,GBP,United Kingdom,Spain,withdrawal,online_transfer
TXN0029840,2025-06-29 23:10:07,ACC100921,ACC102767,931.61,GBP,Netherlands,Germany,deposit,wire_transfer
TXN0010020,2025-07-25 05:20:43,ACC101070,ACC101152,215.52,GBP,Canada,Ireland,withdrawal,online_transfer
TXN0006423,2025-09-08 03:01:47,ACC100965,ACC102014,514.61,GBP,United Kingdom,United States,transfer,online_transfer
TXN0046168,2025-11-12 20:56:54,ACC102776,ACC102379,472.75,GBP,Germany,Canada,payment,atm_withdrawal
TXN0003584,2025-06-02 19:36:48,ACC101011,ACC102656,132.49,GBP,Germany,Ireland,withdrawal,mobile_app
TXN0051147,2025-07-27 23:55:57,ACC102571,ACC100404,748.53,GBP,United Kingdom,United States,withdrawal,mobile_app
TXN0023832,2025-01-26 18:47:18,ACC102910,ACC100750,1633.73,GBP,Spain,Ireland,transfer,wire_transfer
TXN0007726,2025-09-05 13:08:43,ACC101984,ACC101017,684.31,GBP,Ireland,Netherlands,payment,atm_withdrawal
TXN0059767,2025-07-05 00:23:37,ACC100562,ACC101454,461.05,GBP,Netherlands,Netherlands,transfer,wire_transfer
TXN0006425,2025-10-19 13:36:46,ACC101541,ACC101802,988.96,GBP,Netherlands,Ireland,transfer,mobile_app
TXN0059384,2025-08-29 04:09:42,ACC101979,ACC102571,473.78,GBP,Australia,United Kingdom,payment,atm_withdrawal
TXN0000729,2025-12-27 19:54:21,ACC101266,ACC101442,62.6,GBP,United Kingdom,United Kingdom,transfer,card_payment
TXN0054278,2025-10-19 16:06:51,ACC102163,ACC100307,405.21,GBP,Spain,Australia,withdrawal,online_transfer
TXN0018874,2025-02-04 10:35:24,ACC102985,ACC102365,555.34,GBP,France,Germany,payment,atm_withdrawal
TXN0042726,2025-10-11 00:46:30,ACC101029,ACC100215,161.68,GBP,Germany,Ireland,deposit,atm_withdrawal
TXN0009588,2025-10-04 09:13:51,ACC102818,ACC102166,5282.23,GBP,Netherlands,United kingdom,payment,wire_transfer
TXN0028958,2025-01-15 20:37:08,ACC100399,ACC102251,423.78,GBP,Ireland,France,transfer,card_payment
TXN0034081,2025-12-12 03:38:28,ACC102006,ACC101489,77.67,GBP,Netherlands,Spain,payment,card_payment
TXN0055813,2025-10-13 07:06:40,ACC102448,ACC100894,61.92,GBP,France,Netherlands,withdrawal,mobile_app
TXN0038860,2025-06-26 19:30:10,ACC100925,ACC100082,92.79,GBP,Australia,United States,transfer,mobile_app
TXN0007024,2025-08-06 01:27:16,ACC100116,ACC102797,40.74,GBP,Ireland,France,withdrawal,atm_withdrawal
TXN0057354,2025-06-28 19:52:56,ACC102240,ACC102800,231.48,GBP,Spain,United States,transfer,mobile_app
TXN0035648,2025-04-24 13:32:19,ACC100554,ACC100761,150.71,GBP,Spain,Germany,withdrawal,card_payment
TXN0029131,2025-08-13 22:06:53,ACC101836,ACC102646,426.67,GBP,Canada,Ireland,transfer,wire_transfer
TXN0015484,2025-01-27 06:00:56,ACC100074,ACC102868,126.71,GBP,France,Germany,withdrawal,card_payment
TXN0013257,2025-01-30 06:19:39,ACC101331,ACC100161,336.03,GBP,Seychelles,Australia,deposit,online_transfer
TXN0042016,2025-08-16 11:33:07,ACC101772,ACC100351,362.08,GBP,United States,Netherlands,transfer,wire_transfer
TXN0034933,2025-01-02 05:29:56,ACC101769,ACC102484,134.62,GBP,Spain,Canada,withdrawal,card_payment
TXN0018342,2025-10-07 07:47:41,ACC101007,ACC100562,5797.62,GBP,United States,Netherlands,withdrawal,mobile_app
TXN0036988,2025-03-11 05:06:09,ACC102887,ACC102428,84.92,GBP,United kingdom,Germany,transfer,wire_transfer
TXN0006340,2025-10-10 18:39:01,ACC101861,ACC102561,339.75,GBP,Canada,United States,withdrawal,online_transfer
TXN0046670,2025-06-04 06:13:56,ACC102183,ACC101527,275.95,GBP,Canada,United States,payment,online_transfer
TXN0031137,2025-08-11 05:16:34,ACC101034,ACC102624,17.85,GBP,Malta,Germany,transfer,online_transfer
TXN0055507,2025-07-04 05:13:17,ACC100185,ACC102221,1009.97,GBP,Malta,Canada,withdrawal,card_payment
TXN0058010,2025-08-20 22:29:30,ACC100795,ACC101698,92.3,GBP,Canada,France,payment,online_transfer
TXN0022697,2025-03-17 05:23:16,ACC102318,ACC100541,764.71,GBP,Netherlands,France,payment,online_transfer
TXN0048066,2025-03-21 20:19:17,ACC100634,ACC101372,346.48,GBP,United Kingdom,Ireland,transfer,atm_withdrawal
TXN0004060,26/06/2025 01:32,ACC101262,ACC100701,138.81,GBP,Germany,Spain,payment,wire_transfer
TXN0018106,2025-03-24 08:42:07,ACC101734,ACC102721,1219.16,GBP,Germany,United States,deposit,wire_transfer
TXN0006196,2025-11-19 13:23:33,ACC102608,ACC101364,601.13,GBP,Australia,United Kingdom,withdrawal,online_transfer
TXN0031316,2025-09-30 07:23:22,ACC100209,ACC101711,14.02,GBP,Canada,United Kingdom,payment,wire_transfer
TXN0029797,2025-08-23 19:45:27,ACC101883,ACC102261,461.99,GBP,France,France,payment,card_payment
TXN0020628,2025-02-24 09:59:31,ACC100253,ACC100920,171.42,GBP,Canada,Canada,transfer,mobile_app
TXN0000971,2025-09-24 05:48:23,ACC102654,ACC100522,104.47,GBP,Australia,Netherlands,transfer,atm_withdrawal
TXN0012814,2025-04-14 09:17:58,ACC100065,ACC100541,1060.51,GBP,France,France,deposit,mobile_app
TXN0009038,2025-12-14 14:06:38,ACC100597,ACC100720,609.21,GBP,Australia,Ireland,deposit,wire_transfer
TXN0044204,2025-11-21 07:20:24,ACC101776,ACC100408,84.16,GBP,Spain,U.S.A.,deposit,mobile_app
TXN0035456,2025-08-23 07:07:56,ACC100492,ACC101622,221.82,GBP,Spain,Cayman Islands,transfer,wire_transfer
TXN0037943,2025-02-09 12:14:47,ACC100452,ACC101258,436.37,GBP,United States,Canada,deposit,wire_transfer
TXN0005488,2025-03-20 23:13:44,ACC102631,ACC102775,827.22,GBP,Netherlands,Germany,transfer,online_transfer
TXN0046206,2025-06-11 02:16:46,ACC102911,ACC102837,402.93,GBP,Spain,Germany,withdrawal,atm_withdrawal
TXN0022410,2025-01-23 03:44:31,ACC100321,ACC100940,88.4,GBP,Australia,United Kingdom,transfer,atm_withdrawal
TXN0017552,2025-04-04 20:50:31,ACC101515,ACC100473,3353.21,GBP,Spain,Germany,deposit,mobile_app
TXN0017854,2025-02-11 07:13:45,ACC101108,ACC101760,119.99,GBP,France,United Kingdom,payment,wire_transfer
TXN0042866,2025-05-09 12:46:51,ACC101526,ACC101650,354.82,GBP,United States,Ireland,transfer,mobile_app
TXN0039584,2025-10-31 21:45:52,ACC100766,ACC101482,116.36,GBP,Canada,United States,deposit,wire_transfer
TXN0045247,2025-05-11 02:41:01,ACC100804,ACC102892,522.22,GBP,Ireland,Panama,withdrawal,atm_withdrawal
TXN0055517,2025-06-28 14:00:17,ACC101858,ACC100882,321.98,GBP,Spain,Australia,payment,wire_transfer
TXN0040869,2025-04-17 09:05:34,ACC102047,ACC100394,24.1,GBP,Australia,Canada,deposit,online_transfer
TXN0002549,2025-05-08 18:11:11,ACC102959,ACC101689,245.92,GBP,Australia,Spain,payment,mobile_app
TXN0039367,2025-08-24 10:42:45,ACC102022,ACC101867,83.0,GBP,United States,Germany,deposit,atm_withdrawal
TXN0050525,2025-08-12 22:23:34,ACC101455,ACC102004,70.52,GBP,Australia,Malta,transfer,mobile_app
TXN0045721,2025-08-09 21:50:23,ACC102544,ACC101275,72.62,GBP,France,Ireland,transfer,wire_transfer
TXN0049828,2025-08-04 19:21:25,ACC101633,ACC101011,399.77,GBP,Canada,Germany,deposit,atm_withdrawal
TXN0009281,2025-02-28 22:12:11,ACC100363,ACC100628,393.53,GBP,Germany,Spain,transfer,atm_withdrawal
TXN0048812,2025-07-11 09:36:23,ACC101073,ACC102483,334.22,GBP,Germany,United States,transfer,online_transfer
